<Date>, <Time>, <Open>, <High>, <Low>, <Close>, <Volume>
2020/3/13 星期五,10:55:00,11705,11725,11700,11705,4004
2020/3/13 星期五,11:00:00,11705,11730,11700,11725,4597
2020/3/13 星期五,11:05:00,11725,11730,11700,11705,2985
2020/3/13 星期五,11:10:00,11710,11715,11700,11705,2490
2020/3/13 星期五,11:15:00,11705,11715,11690,11700,4353
2020/3/13 星期五,11:20:00,11700,11705,11690,11700,4451
2020/3/13 星期五,11:25:00,11695,11700,11690,11690,6743
2020/3/13 星期五,11:30:00,11690,11690,11690,11690,445
2020/3/13 星期五,13:35:00,11760,11875,11760,11825,51259
2020/3/13 星期五,13:40:00,11830,11835,11785,11810,14156
2020/3/13 星期五,13:45:00,11815,11815,11740,11750,11414
2020/3/13 星期五,13:50:00,11745,11770,11720,11765,11012
2020/3/13 星期五,13:55:00,11765,11790,11750,11780,6580
2020/3/13 星期五,14:00:00,11780,11785,11750,11755,5465
2020/3/13 星期五,14:05:00,11755,11760,11735,11735,5827
2020/3/13 星期五,14:10:00,11730,11740,11710,11725,8590
2020/3/13 星期五,14:15:00,11725,11740,11700,11705,9193
2020/3/13 星期五,14:20:00,11705,11710,11690,11690,27837
2020/3/13 星期五,14:25:00,11690,11700,11690,11690,10912
2020/3/13 星期五,14:30:00,11690,11720,11690,11705,17472
2020/3/13 星期五,14:35:00,11705,11710,11690,11705,10328
2020/3/13 星期五,14:40:00,11710,11730,11700,11730,5357
2020/3/13 星期五,14:45:00,11730,11775,11720,11755,9046
2020/3/13 星期五,14:50:00,11760,11760,11715,11730,9274
2020/3/13 星期五,14:55:00,11730,11745,11720,11740,5259
2020/3/13 星期五,15:00:00,11740,11780,11730,11775,11831
2020/3/16 星期一,09:05:00,11690,11690,11535,11580,45450
2020/3/16 星期一,09:10:00,11575,11580,11460,11540,27196
2020/3/16 星期一,09:15:00,11535,11555,11500,11540,10809
2020/3/16 星期一,09:20:00,11535,11595,11535,11570,12415
2020/3/16 星期一,09:25:00,11570,11590,11545,11555,7149
2020/3/16 星期一,09:30:00,11555,11575,11540,11540,6178
2020/3/16 星期一,09:35:00,11540,11565,11535,11545,5477
2020/3/16 星期一,09:40:00,11550,11560,11535,11560,3152
2020/3/16 星期一,09:45:00,11555,11560,11530,11540,4666
2020/3/16 星期一,09:50:00,11545,11550,11510,11520,6971
2020/3/16 星期一,09:55:00,11525,11555,11525,11555,4390
2020/3/16 星期一,10:00:00,11555,11575,11550,11570,4885
2020/3/16 星期一,10:05:00,11570,11615,11555,11600,11350
2020/3/16 星期一,10:10:00,11600,11605,11565,11580,6165
2020/3/16 星期一,10:15:00,11575,11600,11570,11595,3697
2020/3/16 星期一,10:35:00,11590,11590,11540,11555,6359
2020/3/16 星期一,10:40:00,11555,11605,11550,11600,10501
2020/3/16 星期一,10:45:00,11600,11605,11585,11595,4985
2020/3/16 星期一,10:50:00,11595,11635,11595,11635,7675
2020/3/16 星期一,10:55:00,11635,11700,11630,11650,20512
2020/3/16 星期一,11:00:00,11645,11705,11645,11690,9193
2020/3/16 星期一,11:05:00,11690,11700,11655,11670,6963
2020/3/16 星期一,11:10:00,11670,11685,11650,11675,4550
2020/3/16 星期一,11:15:00,11680,11680,11660,11675,2139
2020/3/16 星期一,11:20:00,11675,11675,11625,11635,4952
2020/3/16 星期一,11:25:00,11640,11660,11620,11640,4758
2020/3/16 星期一,11:30:00,11640,11660,11630,11655,2534
2020/3/16 星期一,13:35:00,11650,11650,11575,11600,17259
2020/3/16 星期一,13:40:00,11600,11600,11565,11590,6907
2020/3/16 星期一,13:45:00,11590,11590,11560,11565,4981
2020/3/16 星期一,13:50:00,11570,11590,11560,11570,5568
2020/3/16 星期一,13:55:00,11570,11575,11555,11570,4389
2020/3/16 星期一,14:00:00,11565,11580,11550,11575,5497
2020/3/16 星期一,14:05:00,11580,11605,11575,11580,16017
2020/3/16 星期一,14:10:00,11580,11590,11525,11540,10433
2020/3/16 星期一,14:15:00,11540,11580,11535,11570,4424
2020/3/16 星期一,14:20:00,11565,11575,11555,11560,3164
2020/3/16 星期一,14:25:00,11560,11580,11560,11565,3806
2020/3/16 星期一,14:30:00,11570,11585,11560,11565,3217
2020/3/16 星期一,14:35:00,11570,11570,11510,11545,11275
2020/3/16 星期一,14:40:00,11545,11555,11520,11525,4117
