<Date>, <Time>, <Open>, <High>, <Low>, <Close>, <Volume>
2019/12/3 星期二,10:50:00,7295,7300,7290,7295,3342
2019/12/3 星期二,10:55:00,7300,7300,7295,7295,502
2019/12/3 星期二,11:00:00,7300,7305,7300,7305,1468
2019/12/3 星期二,11:05:00,7305,7310,7300,7300,2158
2019/12/3 星期二,11:10:00,7300,7310,7300,7310,2348
2019/12/3 星期二,11:15:00,7305,7310,7305,7305,2708
2019/12/3 星期二,11:20:00,7310,7310,7300,7300,1050
2019/12/3 星期二,11:25:00,7300,7305,7295,7295,1364
2019/12/3 星期二,11:30:00,7295,7300,7290,7300,3582
2019/12/3 星期二,13:35:00,7300,7310,7295,7310,3324
2019/12/3 星期二,13:40:00,7310,7315,7305,7315,2256
2019/12/3 星期二,13:45:00,7310,7320,7305,7315,6002
2019/12/3 星期二,13:50:00,7315,7320,7305,7305,3426
2019/12/3 星期二,13:55:00,7305,7315,7305,7305,2688
2019/12/3 星期二,14:00:00,7305,7310,7305,7305,1392
2019/12/3 星期二,14:05:00,7305,7310,7300,7305,2836
2019/12/3 星期二,14:10:00,7305,7310,7300,7300,954
2019/12/3 星期二,14:15:00,7300,7310,7300,7305,1306
2019/12/3 星期二,14:20:00,7305,7310,7300,7305,2122
2019/12/3 星期二,14:25:00,7300,7305,7300,7300,330
2019/12/3 星期二,14:30:00,7305,7305,7300,7300,502
2019/12/3 星期二,14:35:00,7300,7305,7295,7300,3954
2019/12/3 星期二,14:40:00,7305,7305,7295,7300,2050
2019/12/3 星期二,14:45:00,7305,7305,7300,7300,684
2019/12/3 星期二,14:50:00,7300,7305,7295,7300,2380
2019/12/3 星期二,14:55:00,7300,7305,7295,7300,3324
2019/12/3 星期二,15:00:00,7295,7305,7290,7290,14428
2019/12/4 星期三,09:05:00,7255,7255,7245,7250,3606
2019/12/4 星期三,09:10:00,7255,7255,7245,7245,2420
2019/12/4 星期三,09:15:00,7245,7250,7240,7240,2046
2019/12/4 星期三,09:20:00,7240,7245,7240,7240,694
2019/12/4 星期三,09:25:00,7240,7240,7230,7235,4520
2019/12/4 星期三,09:30:00,7235,7235,7225,7235,3506
2019/12/4 星期三,09:35:00,7230,7240,7230,7240,1240
2019/12/4 星期三,09:40:00,7240,7240,7235,7235,2494
2019/12/4 星期三,09:45:00,7235,7240,7230,7235,1462
2019/12/4 星期三,09:50:00,7235,7235,7230,7235,338
2019/12/4 星期三,09:55:00,7235,7240,7230,7235,1436
2019/12/4 星期三,10:00:00,7235,7240,7230,7235,1776
2019/12/4 星期三,10:05:00,7230,7245,7230,7245,2758
2019/12/4 星期三,10:10:00,7240,7250,7240,7245,1930
2019/12/4 星期三,10:15:00,7245,7245,7240,7245,2008
2019/12/4 星期三,10:35:00,7240,7240,7230,7235,2524
2019/12/4 星期三,10:40:00,7230,7235,7230,7230,2314
2019/12/4 星期三,10:45:00,7235,7235,7230,7235,1656
2019/12/4 星期三,10:50:00,7235,7235,7230,7230,1182
2019/12/4 星期三,10:55:00,7230,7230,7225,7225,2044
2019/12/4 星期三,11:00:00,7225,7230,7225,7230,582
2019/12/4 星期三,11:05:00,7225,7230,7220,7225,3282
2019/12/4 星期三,11:10:00,7220,7225,7215,7220,2852
2019/12/4 星期三,11:15:00,7215,7220,7200,7200,7878
2019/12/4 星期三,11:20:00,7200,7210,7200,7210,3216
